FileName,Sentences,Label,text,AugmentedText,VAD,VAD_normalized
Ses03M_impro05b_F013.wav,We can do Holiday Inn or...?,neu,WE CAN DO HOLIDAY INN  OR .,We can do the Holiday Inn or...?,"[3.0, 3.5, 2.5]","[0.6, 0.7, 0.5]"
Ses03M_impro05b_F014.wav,Sir I understand that but just--,neu,SIR I UNDERSTAND THAT BUT JUST .,"Sir, I understand, but...","[2.5, 3.5, 2.5]","[0.5, 0.7, 0.5]"
Ses03M_impro05b_F015.wav,Did you have your name tags on the luggage?,neu,DID YOU HAVE YOUR NAME TAGS ON THE LUGGAGE .,Did you have your name tags on your luggage?,"[3.0, 3.0, 2.5]","[0.6, 0.6, 0.5]"
Ses03M_impro05b_F016.wav,"Okay. So if you can just give me your name, your name and your address and your phone number I can contact you as soon as we find out more information.",neu,OKAY . SO IF YOU CAN JUST GIVE ME YOUR NAME . YOUR NAME AND YOUR ADDRESS AND YOUR PHONE NUMBER I CAN . CONTACT YOU AS SOON AS WE . FIND OUT MORE INFORMATION .,"So if you can give me your name, your name, your address and your phone number, I can contact you as soon as we get more information.","[3.0, 3.5, 2.5]","[0.6, 0.7, 0.5]"
Ses03M_impro05b_F018.wav,What is your business?,neu,WHAT IS YOUR BUSINESS .,What's it to you?,"[3.0, 3.0, 2.5]","[0.6, 0.6, 0.5]"
Ses03M_impro05b_F019.wav,"Okay. Sir? I am sorry to tell you this but this does happen. Uh- This is not uh- really,",neu,OKAY  SIR I . AM SORRY TO TELL YOU THIS BUT THIS DOES HAPPEN  UH THIS IS NOT  UH  REALLY .,"I'm sorry to tell you that, but this is happening.","[2.5, 3.0, 2.5]","[0.5, 0.6, 0.5]"
Ses03M_impro05b_F020.wav,"I mean, our airline's fault. I don't know what happened, misplaced, something happened but we will get you--",neu,I MEAN . OUR  AIRLINE'S FAULT  I . DON'T KNOW WHAT HAPPENED MISPLACED . SOMETHING HAPPENED BUT WE WILL GET YOU .,"I don't know what happened, misplaced, something happened, but we're gonna...","[2.5, 3.5, 2.5]","[0.5, 0.7, 0.5]"
Ses03M_impro05b_F021.wav,"Well, the entire flight, sir, the luggage was placed on another plane that never actually left Baltimore.",neu,WELL  THE ENTIRE FLIGHT SIR THE . LUGGAGE WAS PLACED ON ANOTHER PLANE THAT NEVER ACTUALLY LEFT BALTIMORE .,"Well, the whole flight, sir, the luggage was placed on another plane that Baltimore never left.","[2.5, 3.0, 3.0]","[0.5, 0.6, 0.6]"
Ses03M_impro05b_F022.wav,Uh no I'm not.,neu,UH . NO I'M NOT .,"No, I'm not.","[2.5, 2.5, 2.5]","[0.5, 0.5, 0.5]"
Ses03M_impro05b_F023.wav,"Well we have some people back there that need some firing so, but I would just really appreciate--",neu,WELL  WE HAVE SOME PEOPLE BACK THERE THAT NEED SOME FIRING SO  BUT I WOULD JUST REALLY APPRECIATE .,"We have people back there who have to fire, but I'd really appreciate it...","[3.0, 3.0, 3.0]","[0.6, 0.6, 0.6]"
Ses03M_impro05b_F027.wav,"Yes sir, Yes.",neu,YES SIR . YES .,"Yes, sir.","[2.5, 2.5, 1.5]","[0.5, 0.5, 0.3]"
Ses03M_impro05b_F028.wav,We can have them direct your luggage to San Diego.,neu,WE CAN HAVE THEM DIRECT YOUR LUGGAGE TO SAN DIEGO .,We can bring your luggage to San Diego.,"[3.0, 3.0, 2.5]","[0.6, 0.6, 0.5]"
Ses03M_impro05b_F029.wav,Uh--,neu,UH .,"No, no, no, no, no, no, no, no.","[3.0, 2.5, 2.0]","[0.6, 0.5, 0.4]"
Ses03M_impro05b_F030.wav,Some refreshments in the lobby?,neu,SOME  REFRESHMENTS IN THE LOBBY .,A few refreshments in the lobby?,"[3.0, 3.5, 2.0]","[0.6, 0.7, 0.4]"
Ses03M_impro05b_M008.wav,Most of the...,ang,MOST  OF THE .,Most of the...,"[1.5, 3.0, 4.5]","[0.3, 0.6, 0.9]"
Ses03M_impro05b_M011.wav,I'm going to San Diego tomorrow to stay with my family. What do I need hotel lodging for hmmm? Can you tell me that?,ang,I'M GOING TO SAN DIEGO TOMORROW TO STAY WITH MY FAMILY . WHAT DO I NEED HOTEL LODGING FOR HMMM . CAN YOU TELL ME THAT .,I'm going to San Diego tomorrow to stay with my family.,"[1.5, 2.5, 4.0]","[0.3, 0.5, 0.8]"
Ses03M_impro05b_M013.wav,Wow. Thank you. Holiday Inn. Wow. Thank...the flight cost five hundred dollars.,ang,WOW  THANK YOU  HOLIDAY INN . WOW THANK THE FLIGHT COST  FIVE HUNDRED DOLLARS .,"Wow, thanks, Holiday Inn, the flight cost five hundred dollars.","[1.5, 4.0, 4.5]","[0.3, 0.8, 0.9]"
Ses03M_impro05b_M014.wav,"Okay, so you can put me in Holiday Inn for twenty dollar a night?",ang,OKAY  SO YOU CAN PUT ME IN HOLIDAY INN FOR TWENTY DOLLAR A NIGHT .,"Okay, so can you take me to the Holiday Inn for $20 a night?","[1.5, 3.5, 4.5]","[0.3, 0.7, 0.9]"
Ses03M_impro05b_M015.wav,Of course I had my name tags on the luggage.,ang,OF COURSE I HAD MY NAME TAGS ON THE LUGGAGE .,Of course I had my name tags on my luggage.,"[2.5, 2.5, 3.5]","[0.5, 0.5, 0.7]"
Ses03M_impro05b_M016.wav,Soon as you...that's not good enough okay?,ang,SOON AS YOU THAT'S NOT GOOD ENOUGH OKAY .,Once you... that's not good enough?,"[1.5, 4.0, 4.5]","[0.3, 0.8, 0.9]"
Ses03M_impro05b_M019.wav,I work for IBM.,neu,I WORK FOR IBM .,I work for IBM.,"[3.5, 3.0, 3.5]","[0.7, 0.6, 0.7]"
Ses03M_impro05b_M020.wav,"You misplace a lot of, eight pieces of luggage.",ang,YOU MISPLACE . A LOT OF EIGHT PIECES OF LUGGAGE .,"They move a lot, eight pieces of luggage.","[2.0, 3.5, 4.5]","[0.4, 0.7, 0.9]"
Ses03M_impro05b_M021.wav,Are you kidding me?,ang,ARE YOU KIDDING ME .,Are you kidding me?,"[1.5, 3.5, 4.5]","[0.3, 0.7, 0.9]"
Ses03M_impro05b_M022.wav,Who are you going to fire because of that?,ang,WHO ARE YOU GOING TO FIRE BECAUSE OF THAT .,Who are you going to fire for?,"[1.5, 4.0, 4.5]","[0.3, 0.8, 0.9]"
Ses03M_impro05b_M023.wav,"Wow. This has never happened before. I've not lost,",ang,WOW THIS HAS NEVER HAPPENED BEFORE I'VE NOT LOST .,That's never happened before.,"[1.5, 2.5, 4.5]","[0.3, 0.5, 0.9]"
Ses03M_impro05b_M024.wav,in all thousand flights I've been on probably I can't even count how many flights I've been on. This has never happened before.,ang,IN ALL THOUSAND FLIGHTS I'VE BEEN ON PROBABLY I CAN'T EVEN COUNT HOW MANY FLIGHTS I'VE BEEN ON THIS HAS NEVER HAPPENED BEFORE .,"I don't even know how many flights I've been on, and that's never happened before.","[1.5, 3.5, 4.5]","[0.3, 0.7, 0.9]"
Ses03M_impro05b_M025.wav,This is the worst customer service I've ever gotten before.,ang,THIS IS THE WORST CUSTOMER SERVICE I'VE EVER GOTTEN BEFORE .,This is the worst customer service I've ever received.,"[1.5, 3.0, 4.5]","[0.3, 0.6, 0.9]"
Ses03M_impro05b_M026.wav,Okay. Get on the phone and figure out where my luggage is and tell me when it's going to get there alright?,ang,OKAY GET ON THE PHONE AND FIGURE OUT WHERE MY LUGGAGE IS . AND TELL ME WHEN IT'S GOING TO GET THERE ALRIGHT .,Call me and find out where my luggage is and tell me when it's coming.,"[1.5, 4.0, 4.5]","[0.3, 0.8, 0.9]"
Ses03M_impro05b_M027.wav,"And and, in about...",ang,AND AND IN ABOUT .,"And, about...","[2.0, 2.5, 3.5]","[0.4, 0.5, 0.7]"
Ses03M_impro05b_M029.wav,Can you get it to the San Diego airport? You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever.,ang,CAN YOU GET IT TO THE SAN DIEGO AIRPORT YOU GET SOMEONE TO DRIVE IT TO MY PLACE ALRIGHT  THEN I GET A REFUND FOR SOME I GET A FREE FLIGHT ALRIGHT I GET FREE WHATEVER .,"Can you take it to the airport of San Diego? You get someone who can drive it to me? Then I get a refund for some... I get a free flight in order? I get free, whatever.","[1.5, 3.5, 4.5]","[0.3, 0.7, 0.9]"
Ses03M_impro05b_M031.wav,Some peanuts? Wow. That helps a lot.,ang,SOME PEANUTS  WOW . THAT HELPS A LOT .,Any peanuts?,"[1.5, 3.5, 4.5]","[0.3, 0.7, 0.9]"
Ses03M_impro05b_M032.wav,"Thanks you, thank you I don't have my luggage so you gave me a Holiday Inn stay and peanuts. Wow. You know what?",ang,THANKS YOU  THANK YOU I DON'T HAVE MY LUGGAGE SO . YOU GAVE ME A HOLIDAY INN STAY AND PEANUTS . WOW YOU KNOW WHAT .,"Thank you, thank you, I didn't have my luggage, so you gave me a stay at Holiday Inn and peanuts.","[1.5, 3.5, 4.5]","[0.3, 0.7, 0.9]"
Ses03M_impro05b_M033.wav,I will never do business with Delta again.,ang,I WILL NEVER DO BUSINESS WITH DELTA AGAIN .,I'll never do business with Delta again.,"[2.0, 2.5, 4.0]","[0.4, 0.5, 0.8]"
Ses03M_impro06_F000.wav,How's it going? How are you feeling?,sad,HOW'S IT GOING HOW ARE YOU FEELING .,How are you?,"[3.0, 2.0, 3.0]","[0.6, 0.4, 0.6]"
Ses03M_impro06_F001.wav,Hanging in there?,sad,HANGING IN THERE .,Are you hanging out in there?,"[3.5, 2.5, 2.5]","[0.7, 0.5, 0.5]"
Ses03M_impro06_F002.wav,So sad.,sad,SO SAD .,So sad.,"[2.0, 2.0, 2.5]","[0.4, 0.4, 0.5]"
Ses03M_impro06_F003.wav,Yeah.,sad,YEAH .,Yes.,"[3.0, 2.0, 2.5]","[0.6, 0.4, 0.5]"
Ses03M_impro06_F004.wav,You guys were real close huh?,sad,YOU GUYS WERE REAL CLOSE HUH .,"You guys were close, weren't you?","[2.0, 2.0, 3.0]","[0.4, 0.4, 0.6]"
Ses03M_impro06_F005.wav,I'm so sorry.,sad,I'M SO SORRY .,I'm so sorry.,"[2.0, 2.5, 4.0]","[0.4, 0.5, 0.8]"
Ses03M_impro06_F007.wav,What happened? What went wrong?,sad,WHAT HAPPENED WHAT WENT WRONG .,What happened?,"[2.5, 2.5, 3.5]","[0.5, 0.5, 0.7]"
Ses03M_impro06_F008.wav,Oh man.,sad,OH MAN .,"Oh, man.","[1.5, 2.5, 3.5]","[0.3, 0.5, 0.7]"
Ses03M_impro06_F009.wav,How are they?,sad,HOW ARE THEY .,How are they?,"[2.0, 2.0, 3.0]","[0.4, 0.4, 0.6]"
Ses03M_impro06_F010.wav,Yeah. Like I mean if you need anyone to talk to or anything I'm here for you okay?,sad,YEAH LIKE I MEAN  IF . YOU NEED ANYONE TO TALK TO OR ANYTHING I'M HERE FOR YOU OKAY .,"Yeah, like I mean, if you need someone to talk to or anything I'm here with for you, okay?","[3.5, 2.5, 3.5]","[0.7, 0.5, 0.7]"
Ses03M_impro06_F011.wav,We're all here for you.,sad,WE'RE ALL HERE FOR YOU .,We're all here for you.,"[3.0, 2.5, 4.0]","[0.6, 0.5, 0.8]"
Ses03M_impro06_F012.wav,I know.,sad,I KNOW .,I know.,"[3.0, 2.0, 3.0]","[0.6, 0.4, 0.6]"
Ses03M_impro06_F013.wav,just things happen in life and you just...there's just no explanation you know? We just don't...,sad,JUST THINGS HAPPEN IN  LIFE AND YOU JUST THERE'S JUST NO EXPLANATION YOU KNOW WE JUST . DON'T .,Just things happen in life and you just... there's just no explanation you know? We just don't...,"[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses03M_impro06_F014.wav,Yeah.,sad,YEAH .,Yes.,"[2.0, 2.5, 3.0]","[0.4, 0.5, 0.6]"
Ses03M_impro06_F015.wav,I'm so sorry.,sad,I'M SO SORRY .,I'm so sorry.,"[2.0, 2.0, 3.5]","[0.4, 0.4, 0.7]"
Ses03M_impro06_F016.wav,"Well now you can follow his footsteps, you know? Carry out what he wanted to do.",sad,WELL NOW YOU CAN  FOLLOW HIS FOOTSTEPS YOU  KNOW CARRY OUT WHAT HE WANTED TO DO .,"Well, now you can follow his footsteps, you know?","[3.0, 2.5, 2.5]","[0.6, 0.5, 0.5]"
Ses03M_impro06_F017.wav,Well sure you could.,sad,WELL SURE YOU COULD .,I'm sure you can.,"[3.5, 2.5, 3.5]","[0.7, 0.5, 0.7]"
Ses03M_impro06_F018.wav,Yeah.,sad,YEAH .,Yes.,"[2.5, 2.5, 3.0]","[0.5, 0.5, 0.6]"
Ses03M_impro06_F019.wav,I would've loved to.,sad,I WOULD'VE LOVED  TO .,I'd like to have done that.,"[2.5, 2.0, 3.0]","[0.5, 0.4, 0.6]"
Ses03M_impro06_F020.wav,Now I can't.,sad,NOW I CAN'T .,I can't do it now.,"[1.5, 1.5, 4.0]","[0.3, 0.3, 0.8]"
Ses03M_impro06_M000.wav,I ah--,sad,I AH .,I just...,"[3.0, 2.0, 2.5]","[0.6, 0.4, 0.5]"
Ses03M_impro06_M001.wav,alright.,sad,ALRIGHT .,All right.,"[3.5, 2.5, 2.5]","[0.7, 0.5, 0.5]"
Ses03M_impro06_M002.wav,Yeah.,sad,YEAH .,Yes.,"[2.5, 2.0, 3.0]","[0.5, 0.4, 0.6]"
Ses03M_impro06_M003.wav,It just feels like I was talking to him yesterday.,sad,IT JUST FEELS LIKE I WAS TALKING TO HIM YESTERDAY .,It feels like I talked to him yesterday.,"[2.5, 2.0, 3.0]","[0.5, 0.4, 0.6]"
Ses03M_impro06_M004.wav,He was my only friend growing up.,sad,HE WAS MY ONLY FRIEND GROWING UP .,He was my only friend who grew up.,"[2.5, 2.5, 3.5]","[0.5, 0.5, 0.7]"
Ses03M_impro06_M005.wav,no one else would talk to me but he would.,sad,NO ONE ELSE WOULD TALK  TO ME BUT  HE WOULD .,"No one else would talk to me, but he would.","[2.0, 2.0, 3.5]","[0.4, 0.4, 0.7]"
Ses03M_impro06_M006.wav,He was supposed to be the best man at my wedding.,sad,HE WAS SUPPOSED TO BE THE BEST MAN AT MY WEDDING .,He should be the best man at my wedding.,"[2.0, 2.5, 3.5]","[0.4, 0.5, 0.7]"
Ses03M_impro06_M007.wav,Yeah.,sad,YEAH .,Yes.,"[2.5, 3.0, 3.0]","[0.5, 0.6, 0.6]"
Ses03M_impro06_M008.wav,You know I was always the one to tell him to be more wild you know?,sad,YOU KNOW I WAS ALWAYS THE ONE TO TELL HIM . TO  BE MORE WILD  YOU KNOW .,"You know, I was always the one who told him to be wilder, you know?","[3.0, 2.5, 3.5]","[0.6, 0.5, 0.7]"
Ses03M_impro06_M009.wav,And he just took it overboard.,sad,AND HE JUST TOOK IT OVERBOARD .,And he just took it overboard.,"[2.5, 2.5, 3.5]","[0.5, 0.5, 0.7]"
Ses03M_impro06_M010.wav,You know a stupid case of drunk driving it's just...,sad,YOU KNOW A STUPID CASE OF  DRUNK DRIVING . IT'S JUST .,"You know, a stupid case of drunk driving is just...","[2.0, 2.0, 3.0]","[0.4, 0.4, 0.6]"
Ses03M_impro06_M011.wav,"and the worst part of it is that he was in the car with his girlfriend,",sad,AND THE WORST PART OF IT IS THAT HE WAS IN THE CAR WITH HIS GIRLFRIEND .,"And the worst part is that he was in the car with his girlfriend,","[2.0, 2.5, 3.5]","[0.4, 0.5, 0.7]"
Ses03M_impro06_M012.wav,his girlfriend got killed too.,sad,HIS GIRLFRIEND GOT KILLED TOO .,"His girlfriend was killed, too.","[1.5, 3.0, 3.0]","[0.3, 0.6, 0.6]"
Ses03M_impro06_M013.wav,And the car that he hit was his family.,sad,AND THE CAR THAT HE . HIT WAS HIS FAMILY .,And the car he hit was his family.,"[2.0, 2.5, 3.5]","[0.4, 0.5, 0.7]"
Ses03M_impro06_M014.wav,The mother and father died--,sad,THE MOTHER AND FATHER DIED .,The mother and father died...,"[2.0, 3.0, 3.5]","[0.4, 0.6, 0.7]"
Ses03M_impro06_M015.wav,and the kids are paralyzed in a coma right now.,sad,AND THE KIDS ARE PARALYZED  IN A COMA RIGHT  NOW .,And the kids are just paralyzed in a coma.,"[2.0, 2.5, 3.0]","[0.4, 0.5, 0.6]"
Ses03M_impro06_M016.wav,and just going to the funeral it's-,sad,AND JUST GOING TO THE FUNERAL IT'S .,"And just going to the funeral, it's...","[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses03M_impro06_M017.wav,"-do I miss him or do I hate him, you know?",sad,DO I MISS HIM OR DO I HATE HIM YOU KNOW .,Do I miss him or do I hate him?,"[1.5, 3.0, 4.5]","[0.3, 0.6, 0.9]"
Ses03M_impro06_M018.wav,I was supposed to see him last summer,sad,I WAS SUPPOSED TO SEE HIM LAST SUMMER .,I should see him last summer.,"[2.5, 2.0, 3.0]","[0.5, 0.4, 0.6]"
Ses03M_impro06_M019.wav,then I got busy with work and stuff and three years go by,sad,THEN I GOT BUSY WITH WORK . AND STUFF AND  THREE YEARS GO BY .,then I was busy with work and so and three years pass,"[2.5, 2.5, 4.0]","[0.5, 0.5, 0.8]"
Ses03M_impro06_M020.wav,and then something like this happens you know?,sad,AND THEN SOMETHING LIKE THIS HAPPENS  YOU KNOW .,"And then something like that happens, you know?","[2.5, 1.5, 3.5]","[0.5, 0.3, 0.7]"
Ses03M_impro06_M021.wav,I mean I haven't even talked to him on the phone for the past three months.,sad,I MEAN I HAVEN'T EVEN TALKED TO HIM ON THE PHONE FOR THE PAST THREE MONTHS .,"I mean, I haven't even talked to him on the phone for the last three months.","[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses03M_impro06_M022.wav,He's supposed to be my best friend.,sad,HE'S SUPPOSED TO BE MY BEST FRIEND .,He should be my best friend.,"[2.0, 2.0, 3.5]","[0.4, 0.4, 0.7]"
Ses03M_impro06_M023.wav,It's so fucked up.,sad,IT'S SO FUCKED UP .,It's so messed up.,"[2.0, 1.5, 3.5]","[0.4, 0.3, 0.7]"
Ses03M_impro06_M024.wav,Why is that?,sad,WHY IS THAT .,Why?,"[3.0, 3.5, 2.5]","[0.6, 0.7, 0.5]"
Ses03M_impro06_M025.wav,He was studying to be a doctor.,sad,HE WAS STUDYING TO BE A DOCTOR .,He studied to become a doctor.,"[3.0, 2.0, 3.5]","[0.6, 0.4, 0.7]"
Ses03M_impro06_M026.wav,"I mean he was...he wanted to help people in poor countries, that is his goal. He didn't care about the money. He just wanted to go and help people.",sad,I  MEAN HE WAS  HE WANTED TO HELP PEOPLE IN POOR COUNTRIES THAT IS HIS GOAL HE DIDN'T CARE ABOUT THE MONEY HE JUST WANTED TO GO AND HELP PEOPLE .,"I mean, he was... he wanted to help people in poor countries, that's his goal, he didn't care about the money, he just wanted to go and help people.","[2.5, 3.0, 4.0]","[0.5, 0.6, 0.8]"
Ses03M_impro06_M027.wav,What the...what am I doing?,sad,WHAT THE WHAT AM I DOING .,What the... what am I doing?,"[2.5, 2.5, 3.0]","[0.5, 0.5, 0.6]"
Ses03M_impro06_M028.wav,Working for corporate America? Wow.,sad,WORKING FOR  CORPORATE AMERICA WOW .,Works for the corporate America?,"[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses03M_impro06_M029.wav,He actually wanted to do something.,sad,HE ACTUALLY WANTED TO DO SOMETHING .,He really wanted to do something.,"[2.5, 3.0, 3.5]","[0.5, 0.6, 0.7]"
Ses03M_impro06_M030.wav,I can't do that.,sad,I CAN'T DO THAT .,I can't do that.,"[2.5, 2.0, 3.0]","[0.5, 0.4, 0.6]"
Ses03M_impro06_M031.wav,You should've met him.,sad,YOU SHOULD'VE MET HIM .,You should have met him.,"[2.5, 2.5, 3.0]","[0.5, 0.5, 0.6]"
Ses03M_impro06_M032.wav,He is the greatest...everyone liked him.,sad,HE IS THE GREATEST EVERYONE LIKED . HIM .,He's the greatest... everybody liked him.,"[2.5, 2.5, 3.5]","[0.5, 0.5, 0.7]"
Ses03M_impro07_F000.wav,Hey. How's it going? I haven't seen you in awhile.,hap,HEY HOW'S IT GOING I HAVEN'T SEEN YOU IN AWHILE .,"Hey, how you doing?","[4.0, 3.5, 3.0]","[0.8, 0.7, 0.6]"
Ses03M_impro07_F001.wav,What's going on Joe?,hap,WHAT'S GOING ON JOE .,What's wrong with Joe?,"[4.0, 3.0, 3.0]","[0.8, 0.6, 0.6]"
Ses03M_impro07_F006.wav,You're going to be here and I'm going to be in LA so we can be together now. I mean we can be in the same city.,hap,YOU'RE GOING TO BE HERE AND I'M GOING TO BE IN LA . SO WE CAN BE TOGETHER NOW I MEAN WE CAN BE IN THE SAME CITY .,"You'll be here, and I'll be in L.A. so we can be together now.","[5.0, 4.5, 4.5]","[1.0, 0.9, 0.9]"
Ses03M_impro07_F007.wav,We can party. We can have fun.,hap,WE CAN PARTY WE CAN  HAVE FUN .,"We can celebrate, we can have fun.","[4.5, 4.0, 4.0]","[0.9, 0.8, 0.8]"
Ses03M_impro07_F008.wav,Yeah. Hopefully it won't be like high school.,hap,YEAH HOPEFULLY IT WON'T BE LIKE HIGH SCHOOL .,Hopefully it won't be like high school.,"[4.0, 3.0, 3.0]","[0.8, 0.6, 0.6]"
Ses03M_impro07_F009.wav,"Oh man I am so proud of you, that is...how did you get...I mean what did you do? How did you find out or what...?",hap,OH MAN I AM SO PROUD OF YOU THAT IS HOW . DID YOU GET I MEAN WHAT DID YOU DO HOW . DID YOU FIND OUT OR WHAT .,"Oh, man, I'm so proud of you, that's... how did you get... I mean, what did you do?","[4.0, 4.0, 4.0]","[0.8, 0.8, 0.8]"
Ses03M_impro07_F010.wav,Oh man.,hap,OH MAN .,"Oh, man.","[3.5, 3.0, 2.5]","[0.7, 0.6, 0.5]"
Ses03M_impro07_F011.wav,Did you say yes yet? I mean have you sent in your answer?,hap,DID  YOU SAY YES YET I MEAN HAVE YOU SENT IN . YOUR ANSWER .,Did you send your answer?,"[3.0, 3.5, 3.0]","[0.6, 0.7, 0.6]"
Ses03M_impro07_F012.wav,All right.,hap,ALL RIGHT .,All right.,"[3.5, 3.5, 2.5]","[0.7, 0.7, 0.5]"
Ses03M_impro07_F013.wav,"This is so great, you know, because I gone fit on downtown so I'm going to be like right here. I think I'm going to be living at City Lights downtown.",hap,THIS IS SO GREAT YOU KNOW BECAUSE I GONE FIT ON DOWNTOWN SO I'M GOING TO BE LIKE RIGHT HERE I . THINK I'M GOING TO BE LIVING AT CITY LIGHTS DOWNTOWN .,"That's so great, you know, because I've made myself fit downtown, so I'm gonna be right here. I think I'm gonna live in City Lights Downtown.","[4.0, 3.0, 3.0]","[0.8, 0.6, 0.6]"
Ses03M_impro07_F014.wav,"Yeah, it really is.",hap,YEAH . IT  REALLY IS .,"Yes, it really is.","[3.5, 3.0, 2.5]","[0.7, 0.6, 0.5]"
Ses03M_impro07_F016.wav,Man I'm just so happy for you. I just--,hap,MAN I'M . JUST SO HAPPY FOR YOU I JUST .,"Man, I'm so happy for you.","[4.0, 3.0, 3.0]","[0.8, 0.6, 0.6]"
Ses03M_impro07_F017.wav,"Well, I'm happy for you but I'm happy for me cause that means you're going to stay.",hap,WELL I'M . HAPPY FOR YOU BUT I'M HAPPY FOR ME CAUSE THAT MEANS YOU'RE GOING  TO . STAY .,"Well, I'm happy for you, but I'm happy for me, because that means you're gonna stay.","[4.0, 4.0, 3.5]","[0.8, 0.8, 0.7]"
Ses03M_impro07_F018.wav,Oh great. I would love to go.,hap,OH GREAT . I WOULD LOVE TO GO .,I'd like to go.,"[4.0, 4.0, 3.5]","[0.8, 0.8, 0.7]"
Ses03M_impro07_F019.wav,Mmmm some miso soup.,hap,MMMM . SOME MISO SOUP .,Mmmmm some miso soup.,"[4.0, 3.5, 3.0]","[0.8, 0.7, 0.6]"
Ses03M_impro07_F023.wav,Oh my God. I am so proud of you.,neu,OH MY GOD I AM SO PROUD OF YOU .,"Oh, my God, I'm so proud of you.","[4.5, 4.5, 1.5]","[0.9, 0.9, 0.3]"
Ses03M_impro07_M002.wav,Guess who got into U.S.C.?,hap,GUESS WHO GOT INTO U S C .,Guess who's come to the U.S.?,"[5.0, 5.0, 2.0]","[1.0, 1.0, 0.4]"
Ses03M_impro07_M003.wav,"Me. Yeah, I did.",hap,ME . YEAH I DID .,"Yes, I did.","[5.5, 5.0, 2.0]","[1.1, 1.0, 0.4]"
Ses03M_impro07_M004.wav,Yeah.,hap,YEAH .,Yes.,"[5.0, 5.0, 2.0]","[1.0, 1.0, 0.4]"
Ses03M_impro07_M005.wav,I got into the...,hap,I . GOT INTO THE .,I'm in the...,"[5.0, 4.5, 1.5]","[1.0, 0.9, 0.3]"
Ses03M_impro07_M006.wav,I got into cinema production.,hap,I GOT INTO CINEMA PRODUCTION .,I went to the cinema production.,"[5.0, 4.5, 2.0]","[1.0, 0.9, 0.4]"
Ses03M_impro07_M007.wav,Yeah.,hap,YEAH .,"Yeah, and how.","[5.0, 5.0, 2.0]","[1.0, 1.0, 0.4]"
Ses03M_impro07_M008.wav,No. It's like it's harder than getting into Harvard.,hap,NO IT'S LIKE . IT'S  HARDER THAN GETTING INTO HARVARD .,"No, it's harder than getting to Harvard.","[4.5, 5.0, 2.0]","[0.9, 1.0, 0.4]"
Ses03M_impro07_M009.wav,What does that mean?,neu,WHAT DOES THAT MEAN .,What does that mean?,"[5.0, 4.0, 1.5]","[1.0, 0.8, 0.3]"
Ses03M_impro07_M010.wav,Holy shit...,hap,HOLY . SHIT .,Holy shit...,"[5.5, 5.0, 2.0]","[1.1, 1.0, 0.4]"
Ses03M_impro07_M011.wav,This will be like high school but even better.,hap,THIS WILL . BE LIKE HIGH SCHOOL BUT EVEN BETTER .,"It's gonna be like high school, but even better.","[5.0, 5.0, 1.5]","[1.0, 1.0, 0.3]"
Ses03M_impro07_M013.wav,"I have some bad news. I was like what? She's like not really you got into U.S.C. and I was like, I was like oh my God. I was about to tear my own hair out.",hap,I HAVE SOME BAD NEWS I WAS LIKE WHAT  SHE'S LIKE NOT REALLY YOU GOT INTO U S C AND I WAS . LIKE I WAS LIKE OH MY GOD I WAS ABOUT TO TEAR MY OWN HAIR OUT .,"I have bad news. I was like what? She's not really you in U.S.C. and I was like, I was like, oh my God. I wanted to rip out my own hair.","[5.5, 5.0, 2.0]","[1.1, 1.0, 0.4]"
Ses03M_impro07_M014.wav,Yeah. This is so crazy. I mean I didn't get into any other school but I got into the school I wanted.,hap,YEAH THIS IS  SO CRAZY I MEAN I DIDN'T GET INTO ANY OTHER SCHOOL BUT . I GOT INTO THE SCHOOL I WANTED .,"Yeah, that's so crazy, I didn't come to another school, but I went to the school I wanted.","[5.0, 4.5, 2.0]","[1.0, 0.9, 0.4]"
Ses03M_impro07_M015.wav,Oh my God the first minute I got it I sent it back in.,hap,OH MY GOD THE FIRST MINUTE  I GOT IT I SENT IT BACK IN .,"Oh, my God, when I got it first, I sent it back in.","[5.0, 4.5, 2.0]","[1.0, 0.9, 0.4]"
Ses03M_impro07_M016.wav,So...,hap,SO .,So...,"[5.0, 4.5, 1.5]","[1.0, 0.9, 0.3]"
Ses03M_impro07_M017.wav,This is so exciting. This is like a new chapter in our lives.,hap,THIS IS SO EXCITING THIS IS LIKE A NEW CHAPTER IN OUR LIVES .,This is as exciting as a new chapter in our lives.,"[5.0, 4.5, 1.5]","[1.0, 0.9, 0.3]"
Ses03M_impro07_M018.wav,"We're doing what we want to do, then four years later we're going to be working professionals, making money, sipping martinis every day.",hap,WE'RE DOING WHAT WE WANT TO DO THEN  FOUR YEARS LATER WE'RE GOING TO BE WORKING PROFESSIONALS MAKING MONEY SIPPING MARTINIS EVERY DAY .,"We do what we want, and four years later we work professionals, make money, sipping martinis every day.","[5.0, 4.5, 1.5]","[1.0, 0.9, 0.3]"
